Site,Individual,Date,Time,Parameter_A,Parameter_B
Site_4,Site_4_Candidate_1,2025-07-12,13:45,91.03,47.5
Site_4,Site_4_Candidate_1,2025-07-12,14:00,74.6,0.6
Site_4,Site_4_Candidate_1,2025-07-12,14:15,72.01,4.17
Site_4,Site_4_Candidate_1,2025-07-12,14:30,55.32,22.0
Site_4,Site_4_Candidate_1,2025-07-12,14:45,89.92,37.51
Site_4,Site_4_Candidate_1,2025-07-12,15:00,51.64,25.15
Site_4,Site_4_Candidate_1,2025-07-12,15:15,87.19,2.92
Site_4,Site_4_Candidate_1,2025-07-12,15:30,69.19,38.13
Site_4,Site_4_Candidate_1,2025-07-12,15:45,98.93,32.56
Site_4,Site_4_Candidate_1,2025-07-12,16:00,82.04,31.71
Site_4,Site_4_Candidate_1,2025-07-12,16:15,89.22,41.9
Site_4,Site_4_Candidate_1,2025-07-12,16:30,70.56,44.61
Site_4,Site_4_Candidate_1,2025-07-12,16:45,63.6,19.57
Site_4,Site_4_Candidate_1,2025-07-12,17:00,74.0,3.52
Site_4,Site_4_Candidate_1,2025-07-12,17:15,99.38,10.85
Site_4,Site_4_Candidate_1,2025-07-12,17:30,95.68,19.2
Site_4,Site_4_Candidate_1,2025-07-11,09:00,88.13,47.79
Site_4,Site_4_Candidate_1,2025-07-11,09:15,78.91,29.31
Site_4,Site_4_Candidate_1,2025-07-11,09:30,55.26,24.59
Site_4,Site_4_Candidate_1,2025-07-11,09:45,79.68,14.48
Site_4,Site_4_Candidate_1,2025-07-11,10:00,69.65,40.04
Site_4,Site_4_Candidate_1,2025-07-11,10:15,81.65,33.65
Site_4,Site_4_Candidate_1,2025-07-11,10:30,50.31,10.14
Site_4,Site_4_Candidate_1,2025-07-11,10:45,75.02,38.34
Site_4,Site_4_Candidate_1,2025-07-11,11:00,52.44,3.66
Site_4,Site_4_Candidate_1,2025-07-11,11:15,92.18,0.43
Site_4,Site_4_Candidate_1,2025-07-11,11:30,76.06,0.82
Site_4,Site_4_Candidate_1,2025-07-11,11:45,55.52,9.65
Site_4,Site_4_Candidate_1,2025-07-11,12:00,73.17,47.63
Site_4,Site_4_Candidate_1,2025-07-11,12:15,81.74,26.73
Site_4,Site_4_Candidate_1,2025-07-11,12:30,66.42,20.86
Site_4,Site_4_Candidate_1,2025-07-11,12:45,89.74,13.77
Site_4,Site_4_Candidate_1,2025-07-11,13:00,71.2,29.99
Site_4,Site_4_Candidate_1,2025-07-11,13:15,62.69,11.23
Site_4,Site_4_Candidate_1,2025-07-11,13:30,71.62,35.59
Site_4,Site_4_Candidate_1,2025-07-11,13:45,52.35,15.55
Site_4,Site_4_Candidate_1,2025-07-11,14:00,85.68,25.72
Site_4,Site_4_Candidate_1,2025-07-11,14:15,75.18,17.26
Site_4,Site_4_Candidate_1,2025-07-11,14:30,86.08,34.83
Site_4,Site_4_Candidate_1,2025-07-11,14:45,86.69,24.59
Site_4,Site_4_Candidate_1,2025-07-11,15:00,55.75,38.33
Site_4,Site_4_Candidate_1,2025-07-11,15:15,60.39,33.29
Site_4,Site_4_Candidate_1,2025-07-11,15:30,76.41,45.82
Site_4,Site_4_Candidate_1,2025-07-11,15:45,86.32,21.31
Site_4,Site_4_Candidate_1,2025-07-11,16:00,59.97,44.55
Site_4,Site_4_Candidate_1,2025-07-11,16:15,99.12,16.5
Site_4,Site_4_Candidate_1,2025-07-11,16:30,64.82,21.89
Site_4,Site_4_Candidate_1,2025-07-11,16:45,91.61,34.16
Site_4,Site_4_Candidate_1,2025-07-11,17:00,92.09,5.54
Site_4,Site_4_Candidate_1,2025-07-11,17:15,92.56,7.76
Site_4,Site_4_Candidate_1,2025-07-11,17:30,87.02,14.77
Site_4,Site_4_Candidate_1,2025-07-10,09:00,84.54,26.37
Site_4,Site_4_Candidate_1,2025-07-10,09:15,97.78,17.13
Site_4,Site_4_Candidate_1,2025-07-10,09:30,86.46,3.57
Site_4,Site_4_Candidate_1,2025-07-10,09:45,69.2,23.63
Site_4,Site_4_Candidate_1,2025-07-10,10:00,73.96,45.42
Site_4,Site_4_Candidate_1,2025-07-10,10:15,89.31,21.15
Site_4,Site_4_Candidate_1,2025-07-10,10:30,57.67,29.57
Site_4,Site_4_Candidate_1,2025-07-10,10:45,78.25,44.66
Site_4,Site_4_Candidate_1,2025-07-10,11:00,83.43,29.43
Site_4,Site_4_Candidate_1,2025-07-10,11:15,62.82,31.8
Site_4,Site_4_Candidate_1,2025-07-10,11:30,62.43,48.41
Site_4,Site_4_Candidate_1,2025-07-10,11:45,88.81,11.05
Site_4,Site_4_Candidate_1,2025-07-10,12:00,57.46,1.88
Site_4,Site_4_Candidate_1,2025-07-10,12:15,85.9,1.95
Site_4,Site_4_Candidate_1,2025-07-10,12:30,64.64,29.48
Site_4,Site_4_Candidate_1,2025-07-10,12:45,75.91,44.67
Site_4,Site_4_Candidate_1,2025-07-10,13:00,88.04,21.63
Site_4,Site_4_Candidate_1,2025-07-10,13:15,56.05,37.45
Site_4,Site_4_Candidate_1,2025-07-10,13:30,82.03,34.97
Site_4,Site_4_Candidate_1,2025-07-10,13:45,50.9,21.65
Site_4,Site_4_Candidate_1,2025-07-10,14:00,82.91,38.45
Site_4,Site_4_Candidate_1,2025-07-10,14:15,83.43,8.16
Site_4,Site_4_Candidate_1,2025-07-10,14:30,67.03,13.57
Site_4,Site_4_Candidate_1,2025-07-10,14:45,93.91,4.79
Site_4,Site_4_Candidate_1,2025-07-10,15:00,68.63,15.66
Site_4,Site_4_Candidate_1,2025-07-10,15:15,50.21,40.32
Site_4,Site_4_Candidate_1,2025-07-10,15:30,94.32,3.64
Site_4,Site_4_Candidate_1,2025-07-10,15:45,72.05,19.21
Site_4,Site_4_Candidate_1,2025-07-10,16:00,54.8,42.5
Site_4,Site_4_Candidate_1,2025-07-10,16:15,74.82,37.3
Site_4,Site_4_Candidate_1,2025-07-10,16:30,64.02,18.45
Site_4,Site_4_Candidate_1,2025-07-10,16:45,98.92,15.31
Site_4,Site_4_Candidate_1,2025-07-10,17:00,59.17,15.02
Site_4,Site_4_Candidate_1,2025-07-10,17:15,85.69,31.04
Site_4,Site_4_Candidate_1,2025-07-10,17:30,68.43,14.86
Site_4,Site_4_Candidate_1,2025-07-09,09:00,66.98,17.39
Site_4,Site_4_Candidate_1,2025-07-09,09:15,57.73,46.64
Site_4,Site_4_Candidate_1,2025-07-09,09:30,73.13,13.1
Site_4,Site_4_Candidate_1,2025-07-09,09:45,73.89,17.25
Site_4,Site_4_Candidate_1,2025-07-09,10:00,75.45,49.32
Site_4,Site_4_Candidate_1,2025-07-09,10:15,61.55,15.42
Site_4,Site_4_Candidate_1,2025-07-09,10:30,98.59,27.23
Site_4,Site_4_Candidate_1,2025-07-09,10:45,50.79,46.6
Site_4,Site_4_Candidate_1,2025-07-09,11:00,60.01,6.27
Site_4,Site_4_Candidate_1,2025-07-09,11:15,85.29,15.2
Site_4,Site_4_Candidate_1,2025-07-09,11:30,99.16,23.46
Site_4,Site_4_Candidate_1,2025-07-09,11:45,53.03,21.21
Site_4,Site_4_Candidate_1,2025-07-09,12:00,86.01,29.96
Site_4,Site_4_Candidate_1,2025-07-09,12:15,98.55,6.94
Site_4,Site_4_Candidate_1,2025-07-09,12:30,96.72,24.12
Site_4,Site_4_Candidate_1,2025-07-09,12:45,62.64,5.64
Site_4,Site_4_Candidate_1,2025-07-09,13:00,54.81,21.62
Site_4,Site_4_Candidate_1,2025-07-09,13:15,97.24,48.34
Site_4,Site_4_Candidate_1,2025-07-09,13:30,50.09,36.47
Site_4,Site_4_Candidate_1,2025-07-09,13:45,78.15,42.03
Site_4,Site_4_Candidate_1,2025-07-09,14:00,72.1,46.05
Site_4,Site_4_Candidate_1,2025-07-09,14:15,89.3,42.0
Site_4,Site_4_Candidate_1,2025-07-09,14:30,87.93,47.93
Site_4,Site_4_Candidate_1,2025-07-09,14:45,98.0,43.92
Site_4,Site_4_Candidate_1,2025-07-09,15:00,56.56,4.49
Site_4,Site_4_Candidate_1,2025-07-09,15:15,62.85,31.73
Site_4,Site_4_Candidate_1,2025-07-09,15:30,68.88,30.23
Site_4,Site_4_Candidate_1,2025-07-09,15:45,80.74,9.17
Site_4,Site_4_Candidate_1,2025-07-09,16:00,95.6,38.86
Site_4,Site_4_Candidate_1,2025-07-09,16:15,74.34,22.36
Site_4,Site_4_Candidate_1,2025-07-09,16:30,81.63,46.79
Site_4,Site_4_Candidate_1,2025-07-09,16:45,93.68,40.63
Site_4,Site_4_Candidate_1,2025-07-09,17:00,54.78,3.75
Site_4,Site_4_Candidate_1,2025-07-09,17:15,88.71,11.98
Site_4,Site_4_Candidate_1,2025-07-09,17:30,78.96,49.75
Site_4,Site_4_Candidate_1,2025-07-08,09:00,76.94,17.13
Site_4,Site_4_Candidate_1,2025-07-08,09:15,89.18,0.94
Site_4,Site_4_Candidate_1,2025-07-08,09:30,74.78,22.34
Site_4,Site_4_Candidate_1,2025-07-08,09:45,86.8,27.6
Site_4,Site_4_Candidate_1,2025-07-08,10:00,76.57,34.02
Site_4,Site_4_Candidate_1,2025-07-08,10:15,83.93,37.92
Site_4,Site_4_Candidate_1,2025-07-08,10:30,82.87,34.8
Site_4,Site_4_Candidate_1,2025-07-08,10:45,66.05,3.4
Site_4,Site_4_Candidate_1,2025-07-08,11:00,65.35,25.95
Site_4,Site_4_Candidate_1,2025-07-08,11:15,93.29,33.76
Site_4,Site_4_Candidate_1,2025-07-08,11:30,58.55,47.62
Site_4,Site_4_Candidate_1,2025-07-08,11:45,54.49,28.65
Site_4,Site_4_Candidate_1,2025-07-08,12:00,67.99,10.98
Site_4,Site_4_Candidate_1,2025-07-08,12:15,93.43,11.45
Site_4,Site_4_Candidate_1,2025-07-08,12:30,89.64,23.17
Site_4,Site_4_Candidate_1,2025-07-08,12:45,95.36,13.93
Site_4,Site_4_Candidate_1,2025-07-08,13:00,59.49,35.28
Site_4,Site_4_Candidate_1,2025-07-08,13:15,77.45,20.29
Site_4,Site_4_Candidate_1,2025-07-08,13:30,50.62,46.26
Site_4,Site_4_Candidate_1,2025-07-08,13:45,72.92,42.48
Site_4,Site_4_Candidate_1,2025-07-08,14:00,66.1,46.81
Site_4,Site_4_Candidate_1,2025-07-08,14:15,52.67,3.07
Site_4,Site_4_Candidate_1,2025-07-08,14:30,78.22,5.08
Site_4,Site_4_Candidate_1,2025-07-08,14:45,52.43,19.76
Site_4,Site_4_Candidate_1,2025-07-08,15:00,96.35,38.58
Site_4,Site_4_Candidate_1,2025-07-08,15:15,70.82,41.77
Site_4,Site_4_Candidate_1,2025-07-08,15:30,65.16,37.09
Site_4,Site_4_Candidate_1,2025-07-08,15:45,71.83,45.22
Site_4,Site_4_Candidate_1,2025-07-08,16:00,68.67,2.19
Site_4,Site_4_Candidate_1,2025-07-08,16:15,92.18,23.72
Site_4,Site_4_Candidate_1,2025-07-08,16:30,55.53,19.51
Site_4,Site_4_Candidate_1,2025-07-08,16:45,52.55,22.0
Site_4,Site_4_Candidate_1,2025-07-08,17:00,92.99,14.37
Site_4,Site_4_Candidate_1,2025-07-08,17:15,89.45,16.29
Site_4,Site_4_Candidate_1,2025-07-08,17:30,94.46,31.87
Site_4,Site_4_Candidate_1,2025-07-07,09:00,62.92,14.74
Site_4,Site_4_Candidate_1,2025-07-07,09:15,54.98,0.16
Site_4,Site_4_Candidate_1,2025-07-07,09:30,74.78,29.28
Site_4,Site_4_Candidate_1,2025-07-07,09:45,82.08,9.52
Site_4,Site_4_Candidate_1,2025-07-07,10:00,61.15,23.07
Site_4,Site_4_Candidate_1,2025-07-07,10:15,94.46,6.86
Site_4,Site_4_Candidate_1,2025-07-07,10:30,57.32,23.15
Site_4,Site_4_Candidate_1,2025-07-07,10:45,60.96,6.12
Site_4,Site_4_Candidate_1,2025-07-07,11:00,96.8,42.94
Site_4,Site_4_Candidate_1,2025-07-07,11:15,69.52,38.34
Site_4,Site_4_Candidate_1,2025-07-07,11:30,92.44,47.12
Site_4,Site_4_Candidate_1,2025-07-07,11:45,84.67,44.15
Site_4,Site_4_Candidate_1,2025-07-07,12:00,72.22,37.48
Site_4,Site_4_Candidate_1,2025-07-07,12:15,67.49,30.94
Site_4,Site_4_Candidate_1,2025-07-07,12:30,80.53,22.14
Site_4,Site_4_Candidate_1,2025-07-07,12:45,50.53,9.96
Site_4,Site_4_Candidate_1,2025-07-07,13:00,56.08,27.81
Site_4,Site_4_Candidate_1,2025-07-07,13:15,98.89,1.84
Site_4,Site_4_Candidate_1,2025-07-07,13:30,93.76,19.6
Site_4,Site_4_Candidate_1,2025-07-07,13:45,65.02,32.07
Site_4,Site_4_Candidate_1,2025-07-07,14:00,86.87,29.41
Site_4,Site_4_Candidate_1,2025-07-07,14:15,68.44,34.43
Site_4,Site_4_Candidate_1,2025-07-07,14:30,65.91,3.06
Site_4,Site_4_Candidate_1,2025-07-07,14:45,99.88,44.23
Site_4,Site_4_Candidate_1,2025-07-07,15:00,87.94,17.57
Site_4,Site_4_Candidate_1,2025-07-07,15:15,90.74,18.53
Site_4,Site_4_Candidate_1,2025-07-07,15:30,92.97,21.79
Site_4,Site_4_Candidate_1,2025-07-07,15:45,66.79,17.78
Site_4,Site_4_Candidate_1,2025-07-07,16:00,80.43,14.94
Site_4,Site_4_Candidate_1,2025-07-07,16:15,71.56,29.48
Site_4,Site_4_Candidate_1,2025-07-07,16:30,71.6,9.55
Site_4,Site_4_Candidate_1,2025-07-07,16:45,57.76,26.41
Site_4,Site_4_Candidate_1,2025-07-07,17:00,78.19,13.03
Site_4,Site_4_Candidate_1,2025-07-07,17:15,98.28,24.08
Site_4,Site_4_Candidate_1,2025-07-07,17:30,54.98,44.96
Site_4,Site_4_Candidate_1,2025-07-06,09:00,58.38,3.58
Site_4,Site_4_Candidate_1,2025-07-06,09:15,59.92,28.47
Site_4,Site_4_Candidate_1,2025-07-06,09:30,78.96,0.42
Site_4,Site_4_Candidate_1,2025-07-06,09:45,62.54,38.09
Site_4,Site_4_Candidate_1,2025-07-06,10:00,77.28,14.02
Site_4,Site_4_Candidate_1,2025-07-06,10:15,79.76,20.64
Site_4,Site_4_Candidate_1,2025-07-06,10:30,86.15,22.64
Site_4,Site_4_Candidate_1,2025-07-06,10:45,99.62,45.99
Site_4,Site_4_Candidate_1,2025-07-06,11:00,95.06,49.03
Site_4,Site_4_Candidate_1,2025-07-06,11:15,92.66,35.16
Site_4,Site_4_Candidate_1,2025-07-06,11:30,76.14,34.46
Site_4,Site_4_Candidate_1,2025-07-06,11:45,94.99,22.53
Site_4,Site_4_Candidate_1,2025-07-06,12:00,81.86,10.59
Site_4,Site_4_Candidate_1,2025-07-06,12:15,59.89,33.58
Site_4,Site_4_Candidate_1,2025-07-06,12:30,75.41,43.28
Site_4,Site_4_Candidate_1,2025-07-06,12:45,66.37,41.54
Site_4,Site_4_Candidate_1,2025-07-06,13:00,51.7,24.14
Site_4,Site_4_Candidate_1,2025-07-06,13:15,69.63,44.88
Site_4,Site_4_Candidate_1,2025-07-06,13:30,73.91,25.3
Site_4,Site_4_Candidate_1,2025-07-06,13:45,84.62,39.22
Site_4,Site_4_Candidate_1,2025-07-06,14:00,67.42,5.25
Site_4,Site_4_Candidate_1,2025-07-06,14:15,84.61,5.75
Site_4,Site_4_Candidate_1,2025-07-06,14:30,51.16,14.66
Site_4,Site_4_Candidate_1,2025-07-06,14:45,59.77,17.31
Site_4,Site_4_Candidate_1,2025-07-06,15:00,67.83,27.21
Site_4,Site_4_Candidate_1,2025-07-06,15:15,54.93,19.22
Site_4,Site_4_Candidate_1,2025-07-06,15:30,54.15,29.57
Site_4,Site_4_Candidate_1,2025-07-06,15:45,75.75,48.86
Site_4,Site_4_Candidate_1,2025-07-06,16:00,56.06,17.05
Site_4,Site_4_Candidate_1,2025-07-06,16:15,84.87,24.25
Site_4,Site_4_Candidate_1,2025-07-06,16:30,90.3,3.5
Site_4,Site_4_Candidate_1,2025-07-06,16:45,68.19,41.23
Site_4,Site_4_Candidate_1,2025-07-06,17:00,78.58,2.14
Site_4,Site_4_Candidate_1,2025-07-06,17:15,76.03,41.37
Site_4,Site_4_Candidate_1,2025-07-06,17:30,51.81,41.29
Site_4,Site_4_Candidate_2,2025-07-15,09:00,78.33,18.84
Site_4,Site_4_Candidate_2,2025-07-15,09:15,77.68,14.92
Site_4,Site_4_Candidate_2,2025-07-15,09:30,89.18,1.58
Site_4,Site_4_Candidate_2,2025-07-15,09:45,85.88,29.09
Site_4,Site_4_Candidate_2,2025-07-15,10:00,50.36,48.21
Site_4,Site_4_Candidate_2,2025-07-15,10:15,93.8,34.07
Site_4,Site_4_Candidate_2,2025-07-15,10:30,65.53,6.33
Site_4,Site_4_Candidate_2,2025-07-15,10:45,72.0,33.3
Site_4,Site_4_Candidate_2,2025-07-15,11:00,52.77,25.18
Site_4,Site_4_Candidate_2,2025-07-15,11:15,83.61,11.03
Site_4,Site_4_Candidate_2,2025-07-15,11:30,62.46,10.54
Site_4,Site_4_Candidate_2,2025-07-15,11:45,66.83,27.12
Site_4,Site_4_Candidate_2,2025-07-15,12:00,94.77,49.96
Site_4,Site_4_Candidate_2,2025-07-15,12:15,88.88,47.54
Site_4,Site_4_Candidate_2,2025-07-15,12:30,72.45,29.76
Site_4,Site_4_Candidate_2,2025-07-15,12:45,85.31,43.95
Site_4,Site_4_Candidate_2,2025-07-15,13:00,90.67,40.42
Site_4,Site_4_Candidate_2,2025-07-15,13:15,52.48,17.93
Site_4,Site_4_Candidate_2,2025-07-15,13:30,69.0,9.72
Site_4,Site_4_Candidate_2,2025-07-15,13:45,73.05,22.49
Site_4,Site_4_Candidate_2,2025-07-15,14:00,79.01,23.77
Site_4,Site_4_Candidate_2,2025-07-15,14:15,67.84,29.75
Site_4,Site_4_Candidate_2,2025-07-15,14:30,86.72,11.82
Site_4,Site_4_Candidate_2,2025-07-15,14:45,93.44,18.26
Site_4,Site_4_Candidate_2,2025-07-15,15:00,94.44,34.65
Site_4,Site_4_Candidate_2,2025-07-15,15:15,89.38,34.02
Site_4,Site_4_Candidate_2,2025-07-15,15:30,93.88,37.49
Site_4,Site_4_Candidate_2,2025-07-15,15:45,88.36,40.36
Site_4,Site_4_Candidate_2,2025-07-15,16:00,52.33,18.66
Site_4,Site_4_Candidate_2,2025-07-15,16:15,81.03,11.34
Site_4,Site_4_Candidate_2,2025-07-15,16:30,71.49,8.12
Site_4,Site_4_Candidate_2,2025-07-15,16:45,65.15,42.31
Site_4,Site_4_Candidate_2,2025-07-15,17:00,96.24,23.91
Site_4,Site_4_Candidate_2,2025-07-15,17:15,76.92,33.77
Site_4,Site_4_Candidate_2,2025-07-15,17:30,67.52,7.94
Site_4,Site_4_Candidate_2,2025-07-14,09:00,70.88,49.86
Site_4,Site_4_Candidate_2,2025-07-14,09:15,98.81,30.04
Site_4,Site_4_Candidate_2,2025-07-14,09:30,80.1,3.44
Site_4,Site_4_Candidate_2,2025-07-14,09:45,93.41,8.51
Site_4,Site_4_Candidate_2,2025-07-14,10:00,90.31,31.07
Site_4,Site_4_Candidate_2,2025-07-14,10:15,86.32,13.02
Site_4,Site_4_Candidate_2,2025-07-14,10:30,65.27,2.65
Site_4,Site_4_Candidate_2,2025-07-14,10:45,78.89,30.27
Site_4,Site_4_Candidate_2,2025-07-14,11:00,82.01,27.84
Site_4,Site_4_Candidate_2,2025-07-14,11:15,64.45,31.03
Site_4,Site_4_Candidate_2,2025-07-14,11:30,73.31,1.19
Site_4,Site_4_Candidate_2,2025-07-14,11:45,50.8,16.75
Site_4,Site_4_Candidate_2,2025-07-14,12:00,61.99,8.93
Site_4,Site_4_Candidate_2,2025-07-14,12:15,80.46,23.09
Site_4,Site_4_Candidate_2,2025-07-14,12:30,51.29,34.97
Site_4,Site_4_Candidate_2,2025-07-14,12:45,51.67,32.2
Site_4,Site_4_Candidate_2,2025-07-14,13:00,94.91,21.0
Site_4,Site_4_Candidate_2,2025-07-14,13:15,64.92,33.14
Site_4,Site_4_Candidate_2,2025-07-14,13:30,51.39,24.39
Site_4,Site_4_Candidate_2,2025-07-14,13:45,68.32,31.81
Site_4,Site_4_Candidate_2,2025-07-14,14:00,75.43,20.95
Site_4,Site_4_Candidate_2,2025-07-14,14:15,64.37,41.93
Site_4,Site_4_Candidate_2,2025-07-14,14:30,59.8,12.2
Site_4,Site_4_Candidate_2,2025-07-14,14:45,85.46,7.59
Site_4,Site_4_Candidate_2,2025-07-14,15:00,90.41,0.34
Site_4,Site_4_Candidate_2,2025-07-14,15:15,78.43,10.8
Site_4,Site_4_Candidate_2,2025-07-14,15:30,51.07,12.18
Site_4,Site_4_Candidate_2,2025-07-14,15:45,86.64,2.77
Site_4,Site_4_Candidate_2,2025-07-14,16:00,50.11,42.72
Site_4,Site_4_Candidate_2,2025-07-14,16:15,72.74,13.01
Site_4,Site_4_Candidate_2,2025-07-14,16:30,98.87,7.11
Site_4,Site_4_Candidate_2,2025-07-14,16:45,91.1,21.07
Site_4,Site_4_Candidate_2,2025-07-14,17:00,90.75,42.72
Site_4,Site_4_Candidate_2,2025-07-14,17:15,83.01,24.79
Site_4,Site_4_Candidate_2,2025-07-14,17:30,83.12,26.13
Site_4,Site_4_Candidate_2,2025-07-13,09:00,85.37,19.44
Site_4,Site_4_Candidate_2,2025-07-13,09:15,95.93,8.24
Site_4,Site_4_Candidate_2,2025-07-13,09:30,71.44,39.11
Site_4,Site_4_Candidate_2,2025-07-13,09:45,75.09,18.43
Site_4,Site_4_Candidate_2,2025-07-13,10:00,78.04,36.77
Site_4,Site_4_Candidate_2,2025-07-13,10:15,71.85,40.89
Site_4,Site_4_Candidate_2,2025-07-13,10:30,61.07,46.32
Site_4,Site_4_Candidate_2,2025-07-13,10:45,62.43,28.39
Site_4,Site_4_Candidate_2,2025-07-13,11:00,60.46,32.9
Site_4,Site_4_Candidate_2,2025-07-13,11:15,83.72,22.04
Site_4,Site_4_Candidate_2,2025-07-13,11:30,56.68,32.54
Site_4,Site_4_Candidate_2,2025-07-13,11:45,64.23,43.84
Site_4,Site_4_Candidate_2,2025-07-13,12:00,68.52,46.52
Site_4,Site_4_Candidate_2,2025-07-13,12:15,51.51,14.04
Site_4,Site_4_Candidate_2,2025-07-13,12:30,52.04,16.32
Site_4,Site_4_Candidate_2,2025-07-13,12:45,56.71,4.36
Site_4,Site_4_Candidate_2,2025-07-13,13:00,63.78,27.28
Site_4,Site_4_Candidate_2,2025-07-13,13:15,99.4,39.33
Site_4,Site_4_Candidate_2,2025-07-13,13:30,59.32,42.83
Site_4,Site_4_Candidate_2,2025-07-13,13:45,72.83,33.11
Site_4,Site_4_Candidate_2,2025-07-13,14:00,59.47,10.25
Site_4,Site_4_Candidate_2,2025-07-13,14:15,54.68,22.12
Site_4,Site_4_Candidate_2,2025-07-13,14:30,66.24,46.04
Site_4,Site_4_Candidate_2,2025-07-13,14:45,53.59,23.58
Site_4,Site_4_Candidate_2,2025-07-13,15:00,68.42,39.85
Site_4,Site_4_Candidate_2,2025-07-13,15:15,84.16,6.22
Site_4,Site_4_Candidate_2,2025-07-13,15:30,95.09,8.65
Site_4,Site_4_Candidate_2,2025-07-13,15:45,94.63,14.47
Site_4,Site_4_Candidate_2,2025-07-13,16:00,99.71,32.94
Site_4,Site_4_Candidate_2,2025-07-13,16:15,90.05,18.24
Site_4,Site_4_Candidate_2,2025-07-13,16:30,96.48,4.22
Site_4,Site_4_Candidate_2,2025-07-13,16:45,64.62,47.89
Site_4,Site_4_Candidate_2,2025-07-13,17:00,95.78,5.5
Site_4,Site_4_Candidate_2,2025-07-13,17:15,76.05,29.18
Site_4,Site_4_Candidate_2,2025-07-13,17:30,88.4,23.61
Site_4,Site_4_Candidate_2,2025-07-12,09:00,98.13,16.6
Site_4,Site_4_Candidate_2,2025-07-12,09:15,61.77,15.03
Site_4,Site_4_Candidate_2,2025-07-12,09:30,50.44,45.95
Site_4,Site_4_Candidate_2,2025-07-12,09:45,53.23,40.1
Site_4,Site_4_Candidate_2,2025-07-12,10:00,88.23,19.09
Site_4,Site_4_Candidate_2,2025-07-12,10:15,81.53,37.86
Site_4,Site_4_Candidate_2,2025-07-12,10:30,55.61,25.66
Site_4,Site_4_Candidate_2,2025-07-12,10:45,55.82,49.11
Site_4,Site_4_Candidate_2,2025-07-12,11:00,66.13,8.45
Site_4,Site_4_Candidate_2,2025-07-12,11:15,57.28,26.42
Site_4,Site_4_Candidate_2,2025-07-12,11:30,64.73,9.84
Site_4,Site_4_Candidate_2,2025-07-12,11:45,94.81,34.5
Site_4,Site_4_Candidate_2,2025-07-12,12:00,79.0,27.26
Site_4,Site_4_Candidate_2,2025-07-12,12:15,53.16,35.48
Site_4,Site_4_Candidate_2,2025-07-12,12:30,52.49,44.31
Site_4,Site_4_Candidate_2,2025-07-12,12:45,64.43,15.33
Site_4,Site_4_Candidate_2,2025-07-12,13:00,66.87,34.66
Site_4,Site_4_Candidate_2,2025-07-12,13:15,96.9,38.68
Site_4,Site_4_Candidate_2,2025-07-12,13:30,90.01,25.56
Site_4,Site_4_Candidate_2,2025-07-12,13:45,52.75,48.64
Site_4,Site_4_Candidate_2,2025-07-12,14:00,98.59,8.33
Site_4,Site_4_Candidate_2,2025-07-12,14:15,96.23,18.85
Site_4,Site_4_Candidate_2,2025-07-12,14:30,67.87,22.8
Site_4,Site_4_Candidate_2,2025-07-12,14:45,75.92,18.74
Site_4,Site_4_Candidate_2,2025-07-12,15:00,87.24,23.36
Site_4,Site_4_Candidate_2,2025-07-12,15:15,73.85,25.13
Site_4,Site_4_Candidate_2,2025-07-12,15:30,79.24,34.63
Site_4,Site_4_Candidate_2,2025-07-12,15:45,76.57,6.96
Site_4,Site_4_Candidate_2,2025-07-12,16:00,98.13,26.71
Site_4,Site_4_Candidate_2,2025-07-12,16:15,62.16,47.01
Site_4,Site_4_Candidate_2,2025-07-12,16:30,97.31,43.85
Site_4,Site_4_Candidate_2,2025-07-12,16:45,51.96,21.67
Site_4,Site_4_Candidate_2,2025-07-12,17:00,74.14,3.58
Site_4,Site_4_Candidate_2,2025-07-12,17:15,85.31,43.9
Site_4,Site_4_Candidate_2,2025-07-12,17:30,57.28,13.67
Site_4,Site_4_Candidate_2,2025-07-11,09:00,99.32,49.15
Site_4,Site_4_Candidate_2,2025-07-11,09:15,61.18,33.72
Site_4,Site_4_Candidate_2,2025-07-11,09:30,91.27,25.04
Site_4,Site_4_Candidate_2,2025-07-11,09:45,61.35,25.7
Site_4,Site_4_Candidate_2,2025-07-11,10:00,61.26,26.42
Site_4,Site_4_Candidate_2,2025-07-11,10:15,99.75,27.54
Site_4,Site_4_Candidate_2,2025-07-11,10:30,55.96,36.21
Site_4,Site_4_Candidate_2,2025-07-11,10:45,95.33,45.05
Site_4,Site_4_Candidate_2,2025-07-11,11:00,60.04,48.15
Site_4,Site_4_Candidate_2,2025-07-11,11:15,75.24,46.93
Site_4,Site_4_Candidate_2,2025-07-11,11:30,53.98,17.26
Site_4,Site_4_Candidate_2,2025-07-11,11:45,81.88,0.88
Site_4,Site_4_Candidate_2,2025-07-11,12:00,72.14,2.04
Site_4,Site_4_Candidate_2,2025-07-11,12:15,63.03,26.63
Site_4,Site_4_Candidate_2,2025-07-11,12:30,82.45,25.81
Site_4,Site_4_Candidate_2,2025-07-11,12:45,72.75,40.95
Site_4,Site_4_Candidate_2,2025-07-11,13:00,93.96,0.46
Site_4,Site_4_Candidate_2,2025-07-11,13:15,87.81,17.6
Site_4,Site_4_Candidate_2,2025-07-11,13:30,62.94,8.84
Site_4,Site_4_Candidate_2,2025-07-11,13:45,98.07,32.5
Site_4,Site_4_Candidate_2,2025-07-11,14:00,84.73,44.76
Site_4,Site_4_Candidate_2,2025-07-11,14:15,65.65,18.21
